level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1280	10097	-1	
2	1	1	0	0	0	158	18	26	7	-1	
3	1	1	1	0	0	158	18	26	7	-1	
4	1	1	1	1	0	158	18	26	7	-1	
5	1	1	1	1	1	158	18	26	7	41	aa
2	1	2	0	0	0	1095	18	25	11	-1	
3	1	2	1	0	0	1095	18	25	11	-1	
4	1	2	1	1	0	1095	18	25	11	-1	
5	1	2	1	1	1	1095	18	25	11	66	bx
2	1	3	0	0	0	223	31	4	6	-1	
3	1	3	1	0	0	223	31	4	6	-1	
4	1	3	1	1	0	223	31	4	6	-1	
5	1	3	1	1	1	223	31	4	6	54	b
2	1	4	0	0	0	529	37	5	4	-1	
3	1	4	1	0	0	529	37	5	4	-1	
4	1	4	1	1	0	529	37	5	4	-1	
5	1	4	1	1	1	529	37	5	4	0	%
2	1	5	0	0	0	689	25	18	13	-1	
3	1	5	1	0	0	689	25	18	13	-1	
4	1	5	1	1	0	689	25	18	13	-1	
5	1	5	1	1	1	689	25	18	13	20	Fs
2	1	6	0	0	0	684	43	26	12	-1	
3	1	6	1	0	0	684	43	26	12	-1	
4	1	6	1	1	0	684	43	26	12	-1	
5	1	6	1	1	1	698	43	12	12	15	a
2	1	7	0	0	0	690	24	29	25	-1	
3	1	7	1	0	0	690	24	29	25	-1	
4	1	7	1	1	0	690	24	29	25	-1	
5	1	7	1	1	1	690	24	29	25	27	a
2	1	8	0	0	0	795	17	118	33	-1	
3	1	8	1	0	0	795	17	118	33	-1	
4	1	8	1	1	0	795	17	118	33	-1	
5	1	8	1	1	1	897	17	16	33	29	|
2	1	9	0	0	0	536	27	115	41	-1	
3	1	9	1	0	0	536	27	115	41	-1	
4	1	9	1	1	0	536	27	115	41	-1	
5	1	9	1	1	1	632	27	19	41	45	4
2	1	10	0	0	0	226	71	27	13	-1	
3	1	10	1	0	0	226	71	27	13	-1	
4	1	10	1	1	0	226	71	27	13	-1	
5	1	10	1	1	1	226	71	27	13	19	ae
2	1	11	0	0	0	426	80	28	6	-1	
3	1	11	1	0	0	426	80	28	6	-1	
4	1	11	1	1	0	426	80	28	6	-1	
5	1	11	1	1	1	426	80	28	6	23	sm
2	1	12	0	0	0	733	83	7	4	-1	
3	1	12	1	0	0	733	83	7	4	-1	
4	1	12	1	1	0	733	83	7	4	-1	
5	1	12	1	1	1	733	83	7	4	0	se
2	1	13	0	0	0	398	89	65	7	-1	
3	1	13	1	0	0	398	89	65	7	-1	
4	1	13	1	1	0	398	89	65	7	-1	
5	1	13	1	1	1	398	89	65	7	44	ma
2	1	14	0	0	0	848	110	18	3	-1	
3	1	14	1	0	0	848	110	18	3	-1	
4	1	14	1	1	0	848	110	18	3	-1	
5	1	14	1	1	1	848	110	18	3	21	et
2	1	15	0	0	0	886	101	17	9	-1	
3	1	15	1	0	0	886	101	17	9	-1	
4	1	15	1	1	0	886	101	17	9	-1	
5	1	15	1	1	1	886	101	17	9	24	as
2	1	16	0	0	0	887	93	22	8	-1	
3	1	16	1	0	0	887	93	22	8	-1	
4	1	16	1	1	0	887	93	22	8	-1	
5	1	16	1	1	1	887	93	22	8	9	ae
2	1	17	0	0	0	339	94	49	23	-1	
3	1	17	1	0	0	339	94	49	23	-1	
4	1	17	1	1	0	339	94	49	23	-1	
5	1	17	1	1	1	339	94	49	23	32	>
2	1	18	0	0	0	453	120	10	4	-1	
3	1	18	1	0	0	453	120	10	4	-1	
4	1	18	1	1	0	453	120	10	4	-1	
5	1	18	1	1	1	453	120	10	4	33	=
2	1	19	0	0	0	793	118	47	9	-1	
3	1	19	1	0	0	793	118	47	9	-1	
4	1	19	1	1	0	793	118	47	9	-1	
5	1	19	1	1	1	793	118	47	9	22	Pa
2	1	20	0	0	0	861	124	23	15	-1	
3	1	20	1	0	0	861	124	23	15	-1	
4	1	20	1	1	0	861	124	23	15	-1	
5	1	20	1	1	1	861	124	23	15	20	oe
2	1	21	0	0	0	899	116	11	13	-1	
3	1	21	1	0	0	899	116	11	13	-1	
4	1	21	1	1	0	899	116	11	13	-1	
5	1	21	1	1	1	899	116	11	13	11	A
2	1	22	0	0	0	297	137	49	11	-1	
3	1	22	1	0	0	297	137	49	11	-1	
4	1	22	1	1	0	297	137	49	11	-1	
5	1	22	1	1	1	297	137	49	11	50	SS
2	1	23	0	0	0	971	134	109	15	-1	
3	1	23	1	0	0	971	134	109	15	-1	
4	1	23	1	1	0	971	134	109	15	-1	
5	1	23	1	1	1	971	134	45	15	96	Luxury
5	1	23	1	1	2	1022	134	58	12	83	Retreats
2	1	24	0	0	0	194	156	27	3	-1	
3	1	24	1	0	0	194	156	27	3	-1	
4	1	24	1	1	0	194	156	27	3	-1	
5	1	24	1	1	1	194	156	27	3	36	—
2	1	25	0	0	0	291	151	54	10	-1	
3	1	25	1	0	0	291	151	54	10	-1	
4	1	25	1	1	0	291	151	54	10	-1	
5	1	25	1	1	1	291	151	54	10	0	——s
2	1	26	0	0	0	506	144	21	18	-1	
3	1	26	1	0	0	506	144	21	18	-1	
4	1	26	1	1	0	506	144	21	18	-1	
5	1	26	1	1	1	506	144	21	18	22	fs
2	1	27	0	0	0	879	146	34	9	-1	
3	1	27	1	0	0	879	146	34	9	-1	
4	1	27	1	1	0	879	146	34	9	-1	
5	1	27	1	1	1	879	146	34	9	51	neal
2	1	28	0	0	0	570	296	42	7	-1	
3	1	28	1	0	0	570	296	42	7	-1	
4	1	28	1	1	0	570	296	42	7	-1	
5	1	28	1	1	1	570	296	42	7	3	ENGLISH
2	1	29	0	0	0	630	296	43	7	-1	
3	1	29	1	0	0	630	296	43	7	-1	
4	1	29	1	1	0	630	296	43	7	-1	
5	1	29	1	1	1	630	296	43	7	84	ESPANOL
2	1	30	0	0	0	92	295	14	14	-1	
3	1	30	1	0	0	92	295	14	14	-1	
4	1	30	1	1	0	92	295	14	14	-1	
5	1	30	1	1	1	92	295	14	14	57	Qa
2	1	31	0	0	0	1043	286	190	32	-1	
3	1	31	1	0	0	1043	286	190	32	-1	
4	1	31	1	1	0	1043	286	190	32	-1	
5	1	31	1	1	1	1034	282	129	51	35	Eee
5	1	31	1	1	2	1162	282	60	51	23	Ee
2	1	32	0	0	0	672	331	20	28	-1	
3	1	32	1	0	0	672	331	20	28	-1	
4	1	32	1	1	0	672	331	20	28	-1	
5	1	32	1	1	1	672	331	20	28	28	v
2	1	33	0	0	0	687	291	168	78	-1	
3	1	33	1	0	0	687	291	168	78	-1	
4	1	33	1	1	0	687	291	168	78	-1	
5	1	33	1	1	1	687	291	20	78	21	ik
5	1	33	1	1	2	727	312	128	57	78	Eimes
2	1	34	0	0	0	41	355	111	11	-1	
3	1	34	1	0	0	41	355	111	11	-1	
4	1	34	1	1	0	41	355	111	11	-1	
5	1	34	1	1	1	41	355	30	11	95	Friday,
5	1	34	1	1	2	77	355	31	9	95	March
5	1	34	1	1	3	112	356	9	9	91	6,
5	1	34	1	1	4	125	356	27	8	73	2020
2	1	35	0	0	0	425	316	245	56	-1	
3	1	35	1	0	0	425	316	245	56	-1	
4	1	35	1	1	0	425	316	245	56	-1	
5	1	35	1	1	1	425	316	80	49	83	Ehe
5	1	35	1	1	2	512	317	92	46	96	New
5	1	35	1	1	3	613	318	57	54	48	Uo
2	1	36	0	0	0	1167	355	69	11	-1	
3	1	36	1	0	0	1167	355	69	11	-1	
4	1	36	1	1	0	1167	355	69	11	-1	
5	1	36	1	1	1	1167	355	36	11	81	Today's
5	1	36	1	1	2	1207	355	29	11	95	Paper
2	1	37	0	0	0	104	392	29	8	-1	
3	1	37	1	0	0	104	392	29	8	-1	
4	1	37	1	1	0	104	392	29	8	-1	
5	1	37	1	1	1	104	392	29	8	62	World
2	1	38	0	0	0	158	391	17	9	-1	
3	1	38	1	0	0	158	391	17	9	-1	
4	1	38	1	1	0	158	391	17	9	-1	
5	1	38	1	1	1	158	391	17	9	95	us.
2	1	39	0	0	0	203	391	35	9	-1	
3	1	39	1	0	0	203	391	35	9	-1	
4	1	39	1	1	0	203	391	35	9	-1	
5	1	39	1	1	1	203	391	35	9	62	Politics
2	1	40	0	0	0	263	392	6	8	-1	
3	1	40	1	0	0	263	392	6	8	-1	
